2014-05-20-22:23:19,91 0.1714
2014-05-20-22:23:24,91 0.1648
2014-05-20-22:23:29,92 0.1714
2014-05-20-22:23:34,92 0.1648
2014-05-20-22:23:39,92 0.1648
2014-05-20-22:23:44,93 0.1714
2014-05-20-22:23:49,93 0.1648
2014-05-20-22:23:54,94 0.1714
2014-05-20-22:23:59,94 0.1648
2014-05-20-22:24:04,94 0.1648
2014-05-20-22:24:09,95 0.1714
2014-05-20-22:24:14,95 0.1648
2014-05-20-22:24:19,95 0.1714
2014-05-20-22:24:24,96 0.1648
2014-05-20-22:24:29,96 0.1714
2014-05-20-22:24:34,97 0.1648
2014-05-20-22:24:39,97 0.1714
2014-05-20-22:24:44,97 0.1648
2014-05-20-22:24:49,98 0.1648
2014-05-20-22:24:54,98 0.1714
2014-05-20-22:24:59,99 0.1648
2014-05-20-22:25:04,99 0.1714
2014-05-20-22:25:09,99 0.1648
2014-05-20-22:25:15,00 0.1648
2014-05-20-22:25:20,00 0.1714
2014-05-20-22:25:25,01 0.1648
2014-05-20-22:25:30,01 0.1714
2014-05-20-22:25:35,01 0.1648
2014-05-20-22:25:40,02 0.1714
2014-05-20-22:25:45,02 0.1648
2014-05-20-22:25:50,03 0.1714
2014-05-20-22:25:55,03 0.1648
2014-05-20-22:26:00,03 0.1648
2014-05-20-22:26:05,04 0.1714
2014-05-20-22:26:10,04 0.1648
2014-05-20-22:26:15,04 0.1714
2014-05-20-22:26:20,05 0.1648
2014-05-20-22:26:25,05 0.1648
2014-05-20-22:26:30,06 0.1714
2014-05-20-22:26:35,06 0.1648
2014-05-20-22:26:40,06 0.1714
2014-05-20-22:26:45,07 0.1648
2014-05-20-22:26:50,07 0.1648
2014-05-20-22:26:55,08 0.1714
2014-05-20-22:27:00,08 0.1648
2014-05-20-22:27:05,08 0.1714
2014-05-20-22:27:10,09 0.1648
2014-05-20-22:27:15,09 0.1648
2014-05-20-22:27:20,10 0.1714
2014-05-20-22:27:25,10 0.1648
2014-05-20-22:27:30,10 0.1714
2014-05-20-22:27:35,11 0.1648
2014-05-20-22:27:40,11 0.1714
2014-05-20-22:27:45,12 0.1648
2014-05-20-22:27:50,12 0.1714
2014-05-20-22:27:55,12 0.1648
2014-05-20-22:28:00,13 0.1648
2014-05-20-22:28:05,13 0.1714
2014-05-20-22:28:10,13 0.1648
2014-05-20-22:28:15,14 0.1714
2014-05-20-22:28:20,14 0.1648
2014-05-20-22:28:25,15 0.1648
2014-05-20-22:28:30,15 0.1715
2014-05-20-22:28:35,15 0.1648
2014-05-20-22:28:40,16 0.1714
2014-05-20-22:28:45,16 0.1648
2014-05-20-22:28:50,17 0.1648
2014-05-20-22:28:55,17 0.1714
2014-05-20-22:29:00,17 0.1648
2014-05-20-22:29:05,18 0.1714
2014-05-20-22:29:10,18 0.1648
2014-05-20-22:29:15,19 0.1648
2014-05-20-22:29:20,19 0.1714
2014-05-20-22:29:25,19 0.1715
2014-05-20-22:29:30,20 0.1648
2014-05-20-22:29:35,20 0.1714
2014-05-20-22:29:40,21 0.1648
2014-05-20-22:29:45,21 0.1648
2014-05-20-22:29:50,21 0.1714
2014-05-20-22:29:55,22 0.1648
2014-05-20-22:30:00,22 0.1714
2014-05-20-22:30:05,22 0.1648
2014-05-20-22:30:10,23 0.1648
2014-05-20-22:30:15,23 0.1714
2014-05-20-22:30:20,24 0.1648
2014-05-20-22:30:25,24 0.1714
2014-05-20-22:30:30,24 0.1648
2014-05-20-22:30:35,25 0.1648
2014-05-20-22:30:40,25 0.1714
2014-05-20-22:30:45,26 0.1648
2014-05-20-22:30:50,26 0.1714
2014-05-20-22:30:55,26 0.1648
2014-05-20-22:31:00,27 0.1713
2014-05-20-22:31:05,28 0.1648
2014-05-20-22:31:10,28 0.1713
2014-05-20-22:31:15,29 0.1648
2014-05-20-22:31:20,29 0.1648
2014-05-20-22:31:25,30 0.1714
2014-05-20-22:31:30,30 0.1648
2014-05-20-22:31:35,30 0.1714
2014-05-20-22:31:40,31 0.1648
2014-05-20-22:31:45,32 0.1713
2014-05-20-22:31:50,32 0.1648
2014-05-20-22:31:55,32 0.1648
2014-05-20-22:32:00,33 0.1714
2014-05-20-22:32:05,33 0.1648
2014-05-20-22:32:10,33 0.1714
2014-05-20-22:32:15,34 0.1648
2014-05-20-22:32:20,34 0.1648
2014-05-20-22:32:25,35 0.1713
2014-05-20-22:32:30,36 0.1647
2014-05-20-22:32:35,36 0.1714
2014-05-20-22:32:40,37 0.1648
2014-05-20-22:32:45,37 0.1648
2014-05-20-22:32:50,37 0.1781
2014-05-20-22:32:55,37 0.1649
2014-05-20-22:33:00,38 0.1648
2014-05-20-22:33:05,38 0.1714
2014-05-20-22:33:10,39 0.1648
2014-05-20-22:33:15,39 0.1714
2014-05-20-22:33:20,39 0.1648
2014-05-20-22:33:25,40 0.1780
2014-05-20-22:33:30,40 0.1582
2014-05-20-22:33:35,41 0.1780
2014-05-20-22:33:40,41 0.1582
2014-05-20-22:33:45,41 0.1780
2014-05-20-22:33:50,42 0.1582
2014-05-20-22:33:55,42 0.1714
2014-05-20-22:34:00,42 0.1582
2014-05-20-22:34:05,43 0.1780
2014-05-20-22:34:10,43 0.1582
2014-05-20-22:34:15,44 0.1780
2014-05-20-22:34:20,44 0.1582
2014-05-20-22:34:25,44 0.1780
2014-05-20-22:34:30,45 0.1582
2014-05-20-22:34:35,45 0.1780
2014-05-20-22:34:40,46 0.1582
2014-05-20-22:34:45,46 0.1780
2014-05-20-22:34:50,46 0.1516
2014-05-20-22:34:55,47 0.1846
2014-05-20-22:35:00,47 0.1516
2014-05-20-22:35:05,48 0.1846
2014-05-20-22:35:10,48 0.1582
2014-05-20-22:35:15,48 0.1780
2014-05-20-22:35:20,49 0.1582
2014-05-20-22:35:25,49 0.1780
2014-05-20-22:35:30,50 0.1714
2014-05-20-22:35:35,50 0.1648
2014-05-20-22:35:40,50 0.1648
2014-05-20-22:35:45,51 0.1714
2014-05-20-22:35:50,51 0.1648
2014-05-20-22:35:55,51 0.1714
2014-05-20-22:36:00,52 0.1648
2014-05-20-22:36:05,52 0.1648
2014-05-20-22:36:10,53 0.1714
2014-05-20-22:36:15,53 0.1648
2014-05-20-22:36:20,53 0.1714
2014-05-20-22:36:25,54 0.1648
2014-05-20-22:36:30,54 0.1648
2014-05-20-22:36:35,55 0.1714
2014-05-20-22:36:40,55 0.1648
2014-05-20-22:36:45,55 0.1714
2014-05-20-22:36:50,56 0.1648
2014-05-20-22:36:55,56 0.1648
2014-05-20-22:37:00,57 0.1714
2014-05-20-22:37:05,57 0.1648
2014-05-20-22:37:10,57 0.1714
2014-05-20-22:37:15,58 0.1648
2014-05-20-22:37:20,58 0.1714
2014-05-20-22:37:25,58 0.1648
2014-05-20-22:37:30,59 0.1714
2014-05-20-22:37:35,59 0.1648
2014-05-20-22:37:40,60 0.1648
2014-05-20-22:37:45,60 0.1714
2014-05-20-22:37:50,60 0.1648
2014-05-20-22:37:55,61 0.1714
2014-05-20-22:38:00,61 0.1648
2014-05-20-22:38:05,62 0.1714
2014-05-20-22:38:10,62 0.1648
2014-05-20-22:38:15,62 0.1648
2014-05-20-22:38:20,63 0.1714
2014-05-20-22:38:25,63 0.1648
2014-05-20-22:38:30,64 0.1714
2014-05-20-22:38:35,64 0.1648
2014-05-20-22:38:40,64 0.1714
2014-05-20-22:38:45,65 0.1648
2014-05-20-22:38:50,65 0.1648
2014-05-20-22:38:55,66 0.1714
2014-05-20-22:39:00,66 0.1648
2014-05-20-22:39:05,66 0.1714
2014-05-20-22:39:10,67 0.1648
2014-05-20-22:39:15,67 0.1648
2014-05-20-22:39:20,67 0.1714
2014-05-20-22:39:25,68 0.1648
2014-05-20-22:39:30,68 0.1714
2014-05-20-22:39:35,69 0.1648
2014-05-20-22:39:40,69 0.1648
2014-05-20-22:39:45,69 0.1714
2014-05-20-22:39:50,70 0.1648
2014-05-20-22:39:55,70 0.1714
2014-05-20-22:40:00,71 0.1648
2014-05-20-22:40:05,71 0.1648
2014-05-20-22:40:10,71 0.1714
2014-05-20-22:40:15,72 0.1648
2014-05-20-22:40:20,73 0.1713
2014-05-20-22:40:25,73 0.1648
2014-05-20-22:40:30,73 0.1714
2014-05-20-22:40:35,74 0.1648
2014-05-20-22:40:40,74 0.1648
2014-05-20-22:40:45,75 0.1714
2014-05-20-22:40:50,75 0.1648
2014-05-20-22:40:55,75 0.1714
2014-05-20-22:41:00,76 0.1648
2014-05-20-22:41:05,76 0.1714
2014-05-20-22:41:10,76 0.1648
2014-05-20-22:41:15,77 0.1647
2014-05-20-22:41:20,78 0.1713
2014-05-20-22:41:25,78 0.1648
2014-05-20-22:41:30,79 0.1714
2014-05-20-22:41:35,79 0.1648
2014-05-20-22:41:40,80 0.1714
2014-05-20-22:41:45,80 0.1648
2014-05-20-22:41:50,80 0.1714
2014-05-20-22:41:55,81 0.1648
2014-05-20-22:42:00,81 0.1648
2014-05-20-22:42:05,82 0.1714
2014-05-20-22:42:10,82 0.1648
2014-05-20-22:42:15,82 0.1714
2014-05-20-22:42:20,83 0.1648
2014-05-20-22:42:25,83 0.1648
2014-05-20-22:42:30,84 0.1714
2014-05-20-22:42:35,84 0.1648
2014-05-20-22:42:40,84 0.1714
2014-05-20-22:42:45,85 0.1648
2014-05-20-22:42:50,85 0.1648
2014-05-20-22:42:55,85 0.1714
2014-05-20-22:43:00,86 0.1648
2014-05-20-22:43:05,86 0.1714
2014-05-20-22:43:10,87 0.1648
2014-05-20-22:43:15,87 0.1648
2014-05-20-22:43:20,87 0.1714
2014-05-20-22:43:25,88 0.1648
2014-05-20-22:43:30,88 0.1714
2014-05-20-22:43:35,89 0.1648
2014-05-20-22:43:40,89 0.1714
2014-05-20-22:43:45,89 0.1648
2014-05-20-22:43:50,90 0.1648
2014-05-20-22:43:55,90 0.1714
2014-05-20-22:44:00,91 0.1648
2014-05-20-22:44:05,91 0.1714
2014-05-20-22:44:10,91 0.1648
2014-05-20-22:44:15,92 0.1648
2014-05-20-22:44:20,92 0.1714
2014-05-20-22:44:25,93 0.1648
2014-05-20-22:44:30,93 0.1714
2014-05-20-22:44:35,93 0.1648
2014-05-20-22:44:40,94 0.1714
2014-05-20-22:44:45,94 0.1648
2014-05-20-22:44:50,94 0.1648
2014-05-20-22:44:55,95 0.1714
2014-05-20-22:45:00,95 0.1648
2014-05-20-22:45:05,96 0.1714
2014-05-20-22:45:10,96 0.1648
2014-05-20-22:45:15,96 0.1648
2014-05-20-22:45:20,97 0.1714
2014-05-20-22:45:25,97 0.1648
2014-05-20-22:45:30,98 0.1714
2014-05-20-22:45:35,98 0.1648
2014-05-20-22:45:40,98 0.1648
2014-05-20-22:45:45,99 0.1714
2014-05-20-22:45:50,99 0.1648
2014-05-20-22:45:56,00 0.1714
2014-05-20-22:46:01,00 0.1648
2014-05-20-22:46:06,00 0.1648
2014-05-20-22:46:11,01 0.1714
2014-05-20-22:46:16,01 0.1648
2014-05-20-22:46:21,02 0.1714
2014-05-20-22:46:26,02 0.1648
2014-05-20-22:46:31,02 0.1714
2014-05-20-22:46:36,03 0.1648
2014-05-20-22:46:41,03 0.1714
2014-05-20-22:46:46,03 0.1648
2014-05-20-22:46:51,04 0.1648
2014-05-20-22:46:56,04 0.1714
2014-05-20-22:47:01,05 0.1648
2014-05-20-22:47:06,05 0.1713
2014-05-20-22:47:11,06 0.1648
2014-05-20-22:47:16,06 0.1714
2014-05-20-22:47:21,07 0.1648
2014-05-20-22:47:26,07 0.1648
2014-05-20-22:47:31,07 0.1714
2014-05-20-22:47:36,08 0.1648
2014-05-20-22:47:41,08 0.1714
2014-05-20-22:47:46,09 0.1648
2014-05-20-22:47:51,09 0.1648
2014-05-20-22:47:56,09 0.1714
2014-05-20-22:48:01,10 0.1648
2014-05-20-22:48:06,10 0.1714
2014-05-20-22:48:11,11 0.1648
2014-05-20-22:48:16,11 0.1648
2014-05-20-22:48:21,11 0.1714
2014-05-20-22:48:26,12 0.1648
2014-05-20-22:48:31,12 0.1714
2014-05-20-22:48:36,12 0.1648
2014-05-20-22:48:41,13 0.1648
2014-05-20-22:48:46,13 0.1714
2014-05-20-22:48:51,14 0.1648
2014-05-20-22:48:56,14 0.1714
2014-05-20-22:49:01,14 0.1648
2014-05-20-22:49:06,15 0.1714
2014-05-20-22:49:11,15 0.1648
2014-05-20-22:49:16,16 0.1648
2014-05-20-22:49:21,16 0.1714
2014-05-20-22:49:26,16 0.1648
2014-05-20-22:49:31,17 0.1714
2014-05-20-22:49:36,17 0.1648
2014-05-20-22:49:41,18 0.1714
2014-05-20-22:49:46,18 0.1648
2014-05-20-22:49:51,18 0.1648
2014-05-20-22:49:56,19 0.1714
2014-05-20-22:50:01,19 0.1648
2014-05-20-22:50:06,20 0.1714
2014-05-20-22:50:11,20 0.1647
2014-05-20-22:50:16,21 0.1713
2014-05-20-22:50:21,22 0.1648
2014-05-20-22:50:26,22 0.1714
2014-05-20-22:50:31,22 0.1648
2014-05-20-22:50:36,23 0.1714
2014-05-20-22:50:41,23 0.1648
2014-05-20-22:50:46,23 0.1648
2014-05-20-22:50:51,24 0.1714
2014-05-20-22:50:56,24 0.1648
2014-05-20-22:51:01,25 0.1714
2014-05-20-22:51:06,25 0.1648
2014-05-20-22:51:11,25 0.1648
2014-05-20-22:51:16,26 0.1714
2014-05-20-22:51:21,26 0.1648
2014-05-20-22:51:26,27 0.1714
2014-05-20-22:51:31,27 0.1648
2014-05-20-22:51:36,27 0.1714
2014-05-20-22:51:41,28 0.1648
2014-05-20-22:51:46,28 0.1714
2014-05-20-22:51:51,29 0.1648
2014-05-20-22:51:56,29 0.1648
2014-05-20-22:52:01,29 0.1714
2014-05-20-22:52:06,30 0.1648
2014-05-20-22:52:11,30 0.1714
2014-05-20-22:52:16,30 0.1648
2014-05-20-22:52:21,31 0.1648
2014-05-20-22:52:26,31 0.1714
2014-05-20-22:52:31,32 0.1648
2014-05-20-22:52:36,32 0.1714
2014-05-20-22:52:41,32 0.1648
2014-05-20-22:52:46,33 0.1648
2014-05-20-22:52:51,33 0.1714
2014-05-20-22:52:56,34 0.1648
2014-05-20-22:53:01,34 0.1714
2014-05-20-22:53:06,34 0.1648
2014-05-20-22:53:11,35 0.1648
2014-05-20-22:53:16,35 0.1714
2014-05-20-22:53:21,36 0.1648
2014-05-20-22:53:26,36 0.1714
2014-05-20-22:53:31,36 0.1648
2014-05-20-22:53:36,37 0.1714
2014-05-20-22:53:41,37 0.1648
2014-05-20-22:53:46,38 0.1714
2014-05-20-22:53:51,38 0.1648
2014-05-20-22:53:56,38 0.1648
2014-05-20-22:54:01,39 0.1714
2014-05-20-22:54:06,39 0.1780
2014-05-20-22:54:11,40 0.1582
2014-05-20-22:54:16,40 0.1780
2014-05-20-22:54:21,40 0.1516
2014-05-20-22:54:26,41 0.1846
2014-05-20-22:54:31,41 0.1516
2014-05-20-22:54:36,41 0.1846
2014-05-20-22:54:41,42 0.1516
2014-05-20-22:54:46,42 0.1846
2014-05-20-22:54:51,43 0.1516
2014-05-20-22:54:56,43 0.1780
2014-05-20-22:55:01,43 0.1582
2014-05-20-22:55:06,44 0.1780
2014-05-20-22:55:11,44 0.1516
2014-05-20-22:55:16,45 0.1846
2014-05-20-22:55:21,45 0.1516
2014-05-20-22:55:26,45 0.1846
2014-05-20-22:55:31,46 0.1516
2014-05-20-22:55:36,46 0.1846
2014-05-20-22:55:41,47 0.1516
2014-05-20-22:55:46,47 0.1846
2014-05-20-22:55:51,47 0.1516
2014-05-20-22:55:56,48 0.1846
2014-05-20-22:56:01,48 0.1516
2014-05-20-22:56:06,49 0.1845
2014-05-20-22:56:11,49 0.1648
2014-05-20-22:56:16,50 0.1713
2014-05-20-22:56:21,50 0.1648
2014-05-20-22:56:26,51 0.1714
2014-05-20-22:56:31,51 0.1582
2014-05-20-22:56:36,52 0.1780
2014-05-20-22:56:41,52 0.1582
2014-05-20-22:56:46,52 0.1780
2014-05-20-22:56:51,53 0.1582
2014-05-20-22:56:56,53 0.1780
2014-05-20-22:57:01,54 0.1582
2014-05-20-22:57:06,54 0.1714
2014-05-20-22:57:11,54 0.1648
2014-05-20-22:57:16,55 0.1714
2014-05-20-22:57:21,55 0.1648
2014-05-20-22:57:26,56 0.1714
2014-05-20-22:57:31,56 0.1648
2014-05-20-22:57:36,56 0.1714
2014-05-20-22:57:41,57 0.1648
2014-05-20-22:57:46,57 0.1714
2014-05-20-22:57:51,57 0.1648
2014-05-20-22:57:56,58 0.1714
2014-05-20-22:58:01,58 0.1648
2014-05-20-22:58:06,59 0.1714
2014-05-20-22:58:11,59 0.1648
2014-05-20-22:58:16,59 0.1648
2014-05-20-22:58:21,60 0.1714
2014-05-20-22:58:26,60 0.1648
2014-05-20-22:58:31,61 0.1714
2014-05-20-22:58:36,61 0.1648
2014-05-20-22:58:41,61 0.1648
2014-05-20-22:58:46,62 0.1714
2014-05-20-22:58:51,62 0.1648
2014-05-20-22:58:56,63 0.1713
2014-05-20-22:59:01,63 0.1648
2014-05-20-22:59:06,64 0.1648
2014-05-20-22:59:11,64 0.1714
2014-05-20-22:59:16,65 0.1648
2014-05-20-22:59:21,65 0.1714
2014-05-20-22:59:26,65 0.1648
2014-05-20-22:59:31,66 0.1648
2014-05-20-22:59:36,66 0.1714
2014-05-20-22:59:41,66 0.1648
2014-05-20-22:59:46,67 0.1714
2014-05-20-22:59:51,67 0.1648
2014-05-20-22:59:56,68 0.1714
2014-05-20-23:00:01,68 0.1648
2014-05-20-23:00:06,68 0.1714
2014-05-20-23:00:11,69 0.1648
2014-05-20-23:00:16,69 0.1648
2014-05-20-23:00:21,70 0.1714
2014-05-20-23:00:26,70 0.1648
2014-05-20-23:00:31,70 0.1714
2014-05-20-23:00:36,71 0.1648
2014-05-20-23:00:41,71 0.1648
2014-05-20-23:00:46,72 0.1714
2014-05-20-23:00:51,72 0.1648
2014-05-20-23:00:56,72 0.1714
2014-05-20-23:01:01,73 0.1648
2014-05-20-23:01:06,73 0.1648
2014-05-20-23:01:11,74 0.1714
2014-05-20-23:01:16,74 0.1648
2014-05-20-23:01:21,74 0.1714
2014-05-20-23:01:26,75 0.1648
2014-05-20-23:01:31,75 0.1648
2014-05-20-23:01:36,75 0.1714
2014-05-20-23:01:41,76 0.1648
2014-05-20-23:01:46,76 0.1714
2014-05-20-23:01:51,77 0.1648
2014-05-20-23:01:56,77 0.1648
2014-05-20-23:02:01,77 0.1714
2014-05-20-23:02:06,78 0.1648
2014-05-20-23:02:11,78 0.1714
2014-05-20-23:02:16,79 0.1648
2014-05-20-23:02:21,79 0.1714
2014-05-20-23:02:26,79 0.1648
2014-05-20-23:02:31,80 0.1714
2014-05-20-23:02:36,80 0.1648
2014-05-20-23:02:41,81 0.1648
2014-05-20-23:02:46,81 0.1714
2014-05-20-23:02:51,81 0.1648
2014-05-20-23:02:56,82 0.1714
2014-05-20-23:03:01,82 0.1648
2014-05-20-23:03:06,83 0.1714
2014-05-20-23:03:11,83 0.1648
2014-05-20-23:03:16,83 0.1714
2014-05-20-23:03:21,84 0.1648
2014-05-20-23:03:26,84 0.1648
2014-05-20-23:03:31,84 0.1714
2014-05-20-23:03:36,85 0.1648
2014-05-20-23:03:41,85 0.1714
2014-05-20-23:03:46,86 0.1648
2014-05-20-23:03:51,86 0.1648
2014-05-20-23:03:56,86 0.1714
2014-05-20-23:04:01,87 0.1648
2014-05-20-23:04:06,87 0.1714
2014-05-20-23:04:11,88 0.1648
2014-05-20-23:04:16,88 0.1648
2014-05-20-23:04:21,88 0.1714
2014-05-20-23:04:26,89 0.1648
2014-05-20-23:04:31,89 0.1714
2014-05-20-23:04:36,90 0.1648
2014-05-20-23:04:41,90 0.1648
2014-05-20-23:04:46,90 0.1714
2014-05-20-23:04:51,91 0.1648
2014-05-20-23:04:56,91 0.1714
2014-05-20-23:05:01,92 0.1648
2014-05-20-23:05:06,92 0.1648
2014-05-20-23:05:11,92 0.1714
2014-05-20-23:05:16,93 0.1648
2014-05-20-23:05:21,93 0.1714
2014-05-20-23:05:26,93 0.1648
2014-05-20-23:05:31,94 0.1714
2014-05-20-23:05:36,94 0.1648
2014-05-20-23:05:41,95 0.1714
2014-05-20-23:05:46,95 0.1648
2014-05-20-23:05:51,95 0.1648
2014-05-20-23:05:56,96 0.1714
2014-05-20-23:06:01,96 0.1648
2014-05-20-23:06:06,97 0.1714
2014-05-20-23:06:11,97 0.1648
2014-05-20-23:06:16,97 0.1648
2014-05-20-23:06:21,98 0.1714
2014-05-20-23:06:26,98 0.1648
2014-05-20-23:06:31,99 0.1714
2014-05-20-23:06:36,99 0.1648
2014-05-20-23:06:41,99 0.1648
2014-05-20-23:06:47,00 0.1714
2014-05-20-23:06:52,00 0.1648
2014-05-20-23:06:57,01 0.1714
2014-05-20-23:07:02,01 0.1648
2014-05-20-23:07:07,01 0.1648
2014-05-20-23:07:12,02 0.1714
2014-05-20-23:07:17,02 0.1648
2014-05-20-23:07:22,02 0.1714
2014-05-20-23:07:27,03 0.1648
2014-05-20-23:07:32,03 0.1714
2014-05-20-23:07:37,04 0.1648
2014-05-20-23:07:42,04 0.1648
2014-05-20-23:07:47,04 0.1714
2014-05-20-23:07:52,05 0.1648
2014-05-20-23:07:57,06 0.1713
2014-05-20-23:08:02,06 0.1647
2014-05-20-23:08:07,07 0.1648
2014-05-20-23:08:12,07 0.1714
2014-05-20-23:08:17,08 0.1648
2014-05-20-23:08:22,08 0.1714
2014-05-20-23:08:27,08 0.1648
2014-05-20-23:08:32,09 0.1714
2014-05-20-23:08:37,09 0.1648
2014-05-20-23:08:42,10 0.1714
2014-05-20-23:08:47,10 0.1648
2014-05-20-23:08:52,10 0.1648
2014-05-20-23:08:57,11 0.1714
2014-05-20-23:09:02,11 0.1648
2014-05-20-23:09:07,11 0.1714
2014-05-20-23:09:12,12 0.1648
2014-05-20-23:09:17,12 0.1714
2014-05-20-23:09:22,13 0.1648
2014-05-20-23:09:27,13 0.1648
2014-05-20-23:09:32,13 0.1714
2014-05-20-23:09:37,14 0.1648
2014-05-20-23:09:42,14 0.1714
2014-05-20-23:09:47,15 0.1648
2014-05-20-23:09:52,15 0.1648
2014-05-20-23:09:57,15 0.1714
2014-05-20-23:10:02,16 0.1648
2014-05-20-23:10:07,16 0.1714
2014-05-20-23:10:12,17 0.1648
2014-05-20-23:10:17,17 0.1648
2014-05-20-23:10:22,17 0.1714
2014-05-20-23:10:27,18 0.1648
2014-05-20-23:10:32,18 0.1714
2014-05-20-23:10:37,18 0.1715
2014-05-20-23:10:42,19 0.1582
2014-05-20-23:10:47,19 0.1714
2014-05-20-23:10:52,20 0.1648
2014-05-20-23:10:57,20 0.1714
2014-05-20-23:11:02,20 0.1648
2014-05-20-23:11:07,21 0.1714
2014-05-20-23:11:12,21 0.1648
2014-05-20-23:11:17,22 0.1714
2014-05-20-23:11:22,22 0.1648
2014-05-20-23:11:27,22 0.1714
2014-05-20-23:11:32,23 0.1648
2014-05-20-23:11:37,23 0.1648
2014-05-20-23:11:42,24 0.1714
2014-05-20-23:11:47,24 0.1648
2014-05-20-23:11:52,24 0.1648
2014-05-20-23:11:57,25 0.1714
2014-05-20-23:12:02,25 0.1648
2014-05-20-23:12:07,26 0.1714
2014-05-20-23:12:12,26 0.1648
2014-05-20-23:12:17,26 0.1714
2014-05-20-23:12:22,27 0.1648
2014-05-20-23:12:27,27 0.1714
2014-05-20-23:12:32,28 0.1648
2014-05-20-23:12:37,28 0.1714
2014-05-20-23:12:42,28 0.1648
2014-05-20-23:12:47,29 0.1714
2014-05-20-23:12:52,29 0.1582
2014-05-20-23:12:57,29 0.1714
2014-05-20-23:13:02,30 0.1648
2014-05-20-23:13:07,30 0.1714
2014-05-20-23:13:12,31 0.1648
2014-05-20-23:13:17,31 0.1714
2014-05-20-23:13:22,31 0.1648
2014-05-20-23:13:27,32 0.1714
2014-05-20-23:13:32,32 0.1648
2014-05-20-23:13:37,33 0.1714
2014-05-20-23:13:42,33 0.1582
2014-05-20-23:13:47,33 0.1714
2014-05-20-23:13:52,34 0.1648
2014-05-20-23:13:57,34 0.1714
2014-05-20-23:14:02,35 0.1648
2014-05-20-23:14:07,35 0.1714
2014-05-20-23:14:12,35 0.1648
2014-05-20-23:14:17,36 0.1714
2014-05-20-23:14:22,36 0.1648
2014-05-20-23:14:27,37 0.1714
2014-05-20-23:14:32,37 0.1648
2014-05-20-23:14:37,37 0.1648
2014-05-20-23:14:42,38 0.1713
2014-05-20-23:14:47,38 0.1847
2014-05-20-23:14:52,39 0.1648
2014-05-20-23:14:57,39 0.1648
2014-05-20-23:15:02,40 0.1714
2014-05-20-23:15:07,40 0.1648
2014-05-20-23:15:12,40 0.1714
2014-05-20-23:15:17,41 0.1648
2014-05-20-23:15:22,41 0.1648
2014-05-20-23:15:27,42 0.1714
2014-05-20-23:15:32,42 0.1648
2014-05-20-23:15:37,42 0.1714
2014-05-20-23:15:42,43 0.1648
2014-05-20-23:15:47,44 0.1713
2014-05-20-23:15:52,44 0.1648
2014-05-20-23:15:57,44 0.1648
2014-05-20-23:16:02,45 0.1714
2014-05-20-23:16:07,45 0.1648
2014-05-20-23:16:12,46 0.1714
2014-05-20-23:16:17,46 0.1648
2014-05-20-23:16:22,46 0.1648
2014-05-20-23:16:27,47 0.1714
2014-05-20-23:16:32,47 0.1648
2014-05-20-23:16:37,47 0.1714
2014-05-20-23:16:42,48 0.1648
2014-05-20-23:16:47,48 0.1715
2014-05-20-23:16:52,49 0.1714
2014-05-20-23:16:57,49 0.1648
2014-05-20-23:17:02,49 0.1648
2014-05-20-23:17:07,50 0.1714
2014-05-20-23:17:12,50 0.1648
2014-05-20-23:17:17,51 0.1714
2014-05-20-23:17:22,51 0.1648
2014-05-20-23:17:27,51 0.1714
2014-05-20-23:17:32,52 0.1648
2014-05-20-23:17:37,52 0.1714
2014-05-20-23:17:42,53 0.1648
2014-05-20-23:17:47,53 0.1648
2014-05-20-23:17:52,53 0.1714
2014-05-20-23:17:57,54 0.1648
2014-05-20-23:18:02,54 0.1714
2014-05-20-23:18:07,55 0.1648
2014-05-20-23:18:12,55 0.1648
2014-05-20-23:18:17,55 0.1714
2014-05-20-23:18:22,56 0.1648
2014-05-20-23:18:27,56 0.1714
2014-05-20-23:18:32,56 0.1648
2014-05-20-23:18:37,57 0.1714
2014-05-20-23:18:42,57 0.1648
2014-05-20-23:18:47,58 0.1714
2014-05-20-23:18:52,58 0.1648
2014-05-20-23:18:57,58 0.1714
2014-05-20-23:19:02,59 0.1648
2014-05-20-23:19:07,59 0.1714
2014-05-20-23:19:12,60 0.1648
2014-05-20-23:19:17,60 0.1648
2014-05-20-23:19:22,60 0.1648
2014-05-20-23:19:27,61 0.1714
2014-05-20-23:19:32,61 0.1648
2014-05-20-23:19:37,62 0.1714
2014-05-20-23:19:42,62 0.1648
2014-05-20-23:19:47,62 0.1714
2014-05-20-23:19:52,63 0.1648
2014-05-20-23:19:57,63 0.1714
2014-05-20-23:20:02,64 0.1648
2014-05-20-23:20:07,64 0.1648
2014-05-20-23:20:12,64 0.1648
2014-05-20-23:20:17,65 0.1714
2014-05-20-23:20:22,65 0.1648
2014-05-20-23:20:27,65 0.1714
2014-05-20-23:20:32,66 0.1648
2014-05-20-23:20:37,66 0.1714
2014-05-20-23:20:42,67 0.1648
2014-05-20-23:20:47,67 0.1714
2014-05-20-23:20:52,67 0.1648
2014-05-20-23:20:57,68 0.1714
2014-05-20-23:21:02,68 0.1648
2014-05-20-23:21:07,69 0.1648
2014-05-20-23:21:12,69 0.1714
2014-05-20-23:21:17,69 0.1648
2014-05-20-23:21:22,70 0.1714
2014-05-20-23:21:27,70 0.1648
2014-05-20-23:21:32,71 0.1648
2014-05-20-23:21:37,71 0.1714
